id,url,handle,comment_count,comment
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,wowww 😍😍😍
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,I wish
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,wheres the first place
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,i swear i’ve never seen that pink tree place and i live here
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,yes
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,you’re rich and you just live*
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,Absolute beauty 😍
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,woah
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@akhila<3 @Mal u need fix ur cam asapp
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,One day for sure
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@a💘 one day
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,I wanna see the local side
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,Need
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,I’ve been to sg but this post is just soo dreamy🥺
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@flwrs4u 🌷 lets go bae
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,Dream country
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@Urooj wow
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,Which part of SG is this?
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@Varun @sashana 🫤. Pack ur bags babes 😍🙏🏾
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,IG: kamile7133
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,can you tell exactly to me where all it is pls😳
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,which singapore is this cause it’s not mine 💀
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@Maleeha Bhorat @zakiyya add it to the trip list
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,Take me there asappp @bb @Beverly1LLs @Hajar @yaz
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,Song ?
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@Idk wassup? Deme x
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,Where is that first lobby
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@skyepie 🐇🎧 I need to go
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@Rithika wya bae
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@Yajat GOING HERE SOON 😍😍
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,Where are those yellow lights on the ground?
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,I LOVEEEEE
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@elcr_1 trop sous cote je trouve
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@🧿 singapur meinte ich allein der Flughafen dort ist zu schön 🥹
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,Beste Stadt mit Dubai
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@Kris sao singapore trong mắt em n lạ v ta. chắc thiếu anh
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,negara impianku
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@Miranda 🇽🇰 traum
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,Wir waren 5 mal da ! Eine der schönsten sichersten und saubersten Städte der Welt! 👍👍👍👍👍
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,Un jour ❤️
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,l'aéroport
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@Charlotte c’est quelque chose aussi
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@Екатерина <3 viel spaß dir in singapur🙄🙄
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,Thailand und dann dahin? @Kiara🌞
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@sammy Dubai und dann Singapur 😌
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@sharanya nah
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@Bassma wow
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@🤍 @Elienn @ⁿⁱᵏⁱ✨ lijst
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@𝙹𝚊𝚗𝚊♡︎ müssen da auch hin
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,miss singapore🥺
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@𝑺𝒍𝒐𝒘 𝟑𝟏𝟖𝒅 @Nadz👍🏽 @AbzzVisuals🎥 @Siam @Ozay🇹🇷 Would’ve been 10/10 if there was Halal food der 💀
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@Alex
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@Henry Tran
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,😍😍😍
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@Fizzy trot there?
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@Scorpio weyo
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,😳😳😳😳
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@sxdxfg
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@😛
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@Sabrine
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@aitch21
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@gabby
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@sharkyy
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@bsndlylwnend
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@Celine girl
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@kitti
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@Izzy jenks
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@Conor
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,I miss Singapore so much! 🥹 Had my best 3 month there!
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@simrat ☬
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,😍😍
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,🥰
35_cmt,https://www.tiktok.com/@kevouthere/video/7234015985651485970,kevouthere,286,@emmatran_ngc
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,"""we're not rich, just comfortable"""
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,Limpeh road but make it limpeh ✨travels✨
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,ur daddy my daddy now
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,Definition of my father rich
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,Which of you is single?
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,"traveling with dad : business class sia, private bungalow (vacation house ) , New Zealand, UK etc. private yacht (small and cheap don't need big )"
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,i want a father now.
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,"brother in law!!!
long time no see"
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,r u need a little sister??
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,Omg sameeee
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,I mean...
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,✨️OUR DADDY✨️
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,manifest 🥺
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,BAHAHA WHY IS THIS SO TRUE THOO 😭
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,wow
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,@rae me no cap
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,yall need another son?
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,I did not know this was what was gg on
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,daddy tan
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,Wah I also want
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,😂😂😂
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,HAHAHWHWHWHWHAH SO TRUE
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,bruh
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,TRUE
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,fr
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,@🦊💛
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,Typical middle class
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,Your daddy malacaan mafia
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,how do op and the comments all have upper upper class fathers huh @dvmplingcat
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,Crazy rich Asian 😳
36_cmt,https://www.tiktok.com/@tanzheexuann/video/7197264108641701122,tanzheexuann,37,Kpkb
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,Normal for cruise since meals are free flow of buffet at the common cafeteria.
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,Is it worth it?
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,Awesome
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,how to book?
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,"Travel once, no more cruise."
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,"Take pictures of your passports, just in case."
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,hi how to book
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,Is it necessary to wear sport shoe for the activity?
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,I ride before
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,How many days?
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,IMPORTANT to note! the Casino is not open when the cruise ship is berthed. only opens when sailing resumes.. hehe
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,Need to board from SG? Cannot from Png?
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,use passport or no?
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,how to book
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,1.2k is quite expensive
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,Cheelabin
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,where to book?
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,"hi ....here,video awesome....."
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,"Good at playing, interesting,😃"
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,Is the food delicious and wifi cheap hahaha
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,How do you book? Through travel agency or their website?
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,Can’t wait for Disney Cruise coming this 2025 😭
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,Are there halal food options!
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,is old vessel only name different 😂
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,look good. thanks for the info..
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,Enter code then you just have to pay port charges
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,Worth it 😁
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,New is the name change under new company haha 😁
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,Any cruise to nowhere?
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,royal caribbean better
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,hi your video is good . any cheaper package?
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,nice
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,how to book...
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,try royal Caribbean..you'll never regret like me
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,Abit too exp right?
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,U almost fall into the water😂
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,wonder if the waifai onboard can access tiktok kekeke!
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,🥰
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,How to book
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,"looks gd, how long is the journey"
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,@GD Zhao
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,@Mirah zeil
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,@20.indi
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,@Harris Iska
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,pm tickets
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,That's overpriced
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,Spend SGD inside the cruise?
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,why they took passport to me i doesn't allow outsider hope my passport
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,i dont tink that they holding yr passport. they shld hv yr details instead. its not right. roaming without passport- thts wrong
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,why they took other people passport
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,How’s the queue? Is it still as bad as what’s all iver tiktok
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,wait y does the cruise collect the passport from u
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,"Sgd 1350.00 , rm 4656++. too expensive for Malaysians."
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,1350 for both of u? 2 pax or 1 pax rate? 😁
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,Interestingstoryaboutyourtripalldescrivedindychashorttine.
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,Weird. Why would they collect your passport?
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,any slot machine?
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,Very informative for someone like me who haven’t try yet and food look yummy!😋 Thanks!👍
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,Very cheap 😁
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,any cruise without seekah in it is a good cruise. any cruise with them on makes it dirty
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,Hi isit hadicao fruendly?
37_cmt,https://www.tiktok.com/@kerrynlee/video/7214849855557012738,kerrynlee,92,"It’s not a new vessel , it used to be superstar Virgo. It’s more than 20 years old already"
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,Just to clarify I wasn’t there the whole two weeks- we flew to Malaysia in between for about 4 days and we also stayed with family in SG 😌
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,Look amazing! Can you go to the top of marina bay sands even though you’re not staying at the hotel? x
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,Guys isn’t this the place from our childhood game
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,How did you book yoga? :)
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,Is this a child friendly destination for international traveller's?
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,how to book the rooftop yoga?
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,Can we be friends please
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,Stella sea side lounge food is not so good but expensive.
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,@ellamedic_ the beach club 😏
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,@kaitlinlim omg
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,amazing 🤩
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,was 2 weeks too much? I'm going to Singapore and everybody tells me a few days is enough
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,i love the garden by the bay😊😇
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,I sound like a frog because I was so ill 😅
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,😍
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,@papakauwi101 writes this down
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,YOU HAVE TO DO THE NIGHT ZOO
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,@Katelyn
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,🥰
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,@Joshua Angell
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,@Sebbbbbb 🤌🏻
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,@isabelle
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,@FR33_is_KING
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,@Christian Pil
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,@Christian Pil
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,😏😏
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,🥰🥰
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,🥰🥰🥰🥰🥰🥰🥰
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,😂
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,@🌸Sᗩᖇᗩᕼ🌸
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,@Uriah Hing
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,@jericho Flores
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,Omg so excited!! Heading to Singapore tomorrow & signing up for roof yoga!
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,This is Canadá?
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,@sh4yuh.com
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,You spent two weeks in Singapore and you did not see the real Singapore or got to know Singapore. What a wasted trip.
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,@maymay.design
38_cmt,https://www.tiktok.com/@sahdiyaeducates/video/7108797169292905733,sahdiyaeducates,61,So I spent two weeks in Singapore and here’s what I recommend @Visit Singapore #singapore #visitsingapore #traveltok #mustdo #traveltok #sciencewithsahdiya #food #travel #marinabaysands #gardensbythebay #tanjongbeachclub #chinatownsingapore #stellaseasidelounge #artsciencemuseum #hajilane #arabstreet
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,Different from Kyoto lah. The moment you step out you will melt.
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,I went to kyoto quite recently and it does not look like this
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,after colour grading uh😅 but somehow the fries here tastes better
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,@luci4 WHEN???????
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,where is this?
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,old but gold
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,they finish renovation already?
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,@marcuslhy bring me here boo
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,ahaha Queensway mac
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,Temperature is different. JP is cold now.😂
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,can pay in yen
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,where? location please 🙏
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,nice view
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,You had made it looks even better 🥰
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,bruh it finally finished renovating
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,Hi
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,"When you cry for missing the sun, you will miss the stars again."
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,I could not see the fish at all😔😭
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,I like Kyoto in japan🥺
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,Now😂😂
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,anyone can company me?🥹
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,cb near my sch
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,Beautiful🥰 but not look like Kyoto
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,macdonald near Queen way
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,yet no kiosk:(
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,always pass thus place for tuition at qt polyclinuc
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,Didn't realize they upgraded the area
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,😳
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,No walking
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,@× i never go before i shld
39_cmt,https://www.tiktok.com/@confirmgoodsg/video/7171376323212987649,confirmgoodsg,232,when u go there at night it is a different feeling
